fd,type,laddr,raddr,pid,detection_time,closed_time
-1,1,"addr(ip='192.168.1.38', port=36594)","addr(ip='142.250.178.163', port=443)",0,1620566883,1620566944
31,1,"addr(ip='192.168.1.38', port=41002)","addr(ip='52.114.92.156', port=443)",2729,1620566752,1620566954
150,2,"addr(ip='192.168.1.38', port=51660)","addr(ip='104.18.134.145', port=443)",4093,1620552832,1620566974
52,2,"addr(ip='192.168.1.38', port=33707)","addr(ip='142.250.178.163', port=443)",4093,1620566944,1620566974
48,2,"addr(ip='192.168.1.38', port=51660)","addr(ip='172.217.164.3', port=443)",4093,1620566944,1620566974
-1,1,"addr(ip='192.168.1.38', port=38048)","addr(ip='162.247.243.147', port=443)",0,1620566944,1620567004
-1,1,"addr(ip='192.168.1.38', port=36598)","addr(ip='142.250.178.163', port=443)",0,1620566944,1620567004
32,1,"addr(ip='192.168.1.38', port=38438)","addr(ip='52.113.194.132', port=443)",2729,1620566964,1620567085
39,1,"addr(ip='192.168.1.38', port=36944)","addr(ip='52.0.218.127', port=443)",4093,1620566823,1620567125
38,1,"addr(ip='192.168.1.38', port=47010)","addr(ip='54.197.129.195', port=443)",4093,1620566823,1620567125
48,2,"addr(ip='192.168.1.38', port=57879)","addr(ip='142.250.185.10', port=443)",4093,1620567095,1620567125
52,2,"addr(ip='192.168.1.38', port=37957)","addr(ip='142.250.178.174', port=443)",4093,1620567125,1620567155
46,2,"addr(ip='192.168.1.38', port=44420)","addr(ip='142.250.200.68', port=443)",4093,1620567125,1620567155
63,2,"addr(ip='192.168.1.38', port=51796)","addr(ip='216.58.215.182', port=443)",4093,1620557262,1620567165
46,1,"addr(ip='192.168.1.38', port=51796)","addr(ip='34.120.186.93', port=443)",4093,1620567085,1620567165
54,1,"addr(ip='192.168.1.38', port=45228)","addr(ip='34.107.195.226', port=443)",4093,1620567095,1620567165
34,1,"addr(ip='192.168.1.38', port=38444)","addr(ip='52.113.194.132', port=443)",2729,1620567044,1620567175
46,1,"addr(ip='192.168.1.38', port=51800)","addr(ip='34.120.186.93', port=443)",4093,1620567105,1620567175
-1,1,"addr(ip='192.168.1.38', port=48666)","addr(ip='142.250.178.174', port=443)",0,1620567125,1620567185
-1,1,"addr(ip='192.168.1.38', port=45240)","addr(ip='34.107.195.226', port=443)",0,1620567155,1620567216
-1,1,"addr(ip='192.168.1.38', port=51812)","addr(ip='34.120.186.93', port=443)",0,1620567155,1620567216
-1,1,"addr(ip='192.168.1.38', port=51808)","addr(ip='34.120.186.93', port=443)",0,1620567155,1620567216
46,1,"addr(ip='192.168.1.38', port=51814)","addr(ip='34.120.186.93', port=443)",4093,1620567185,1620567256
46,1,"addr(ip='192.168.1.38', port=51816)","addr(ip='34.120.186.93', port=443)",4093,1620567195,1620567266
38,1,"addr(ip='192.168.1.38', port=51820)","addr(ip='54.85.240.191', port=443)",4093,1620559984,1620567276
-1,1,"addr(ip='192.168.1.38', port=51820)","addr(ip='34.120.186.93', port=443)",0,1620567216,1620567276
-1,1,"addr(ip='192.168.1.38', port=51818)","addr(ip='34.120.186.93', port=443)",0,1620567216,1620567276
46,1,"addr(ip='192.168.1.38', port=51822)","addr(ip='34.120.186.93', port=443)",4093,1620567216,1620567286
29,1,"addr(ip='192.168.1.38', port=41026)","addr(ip='52.114.92.156', port=443)",2729,1620566994,1620567297
46,1,"addr(ip='192.168.1.38', port=51824)","addr(ip='34.120.186.93', port=443)",4093,1620567226,1620567297
-1,1,"addr(ip='192.168.1.38', port=45256)","addr(ip='34.107.195.226', port=443)",0,1620567236,1620567297
46,1,"addr(ip='192.168.1.38', port=51830)","addr(ip='34.120.186.93', port=443)",4093,1620567246,1620567317
46,1,"addr(ip='192.168.1.38', port=51832)","addr(ip='34.120.186.93', port=443)",4093,1620567256,1620567327
46,1,"addr(ip='192.168.1.38', port=51834)","addr(ip='34.120.186.93', port=443)",4093,1620567266,1620567337
-1,1,"addr(ip='192.168.1.38', port=51836)","addr(ip='34.120.186.93', port=443)",0,1620567286,1620567347
-1,1,"addr(ip='192.168.1.38', port=51838)","addr(ip='34.120.186.93', port=443)",0,1620567286,1620567347
38,1,"addr(ip='192.168.1.38', port=48676)","addr(ip='54.173.95.250', port=443)",4093,1620567125,1620567367
39,1,"addr(ip='192.168.1.38', port=49082)","addr(ip='54.236.232.171', port=443)",4093,1620567125,1620567367
-1,1,"addr(ip='192.168.1.38', port=44220)","addr(ip='162.247.243.146', port=443)",0,1620567307,1620567367
-1,1,"addr(ip='192.168.1.38', port=51848)","addr(ip='34.120.186.93', port=443)",0,1620567317,1620567377
47,1,"addr(ip='192.168.1.38', port=51850)","addr(ip='34.120.186.93', port=443)",4093,1620567317,1620567387
46,1,"addr(ip='192.168.1.38', port=51852)","addr(ip='34.120.186.93', port=443)",4093,1620567337,1620567408
-1,1,"addr(ip='192.168.1.38', port=51854)","addr(ip='34.120.186.93', port=443)",0,1620567347,1620567408
-1,1,"addr(ip='192.168.1.38', port=51856)","addr(ip='34.120.186.93', port=443)",0,1620567357,1620567418
46,1,"addr(ip='192.168.1.38', port=51858)","addr(ip='34.120.186.93', port=443)",4093,1620567357,1620567428
29,1,"addr(ip='192.168.1.38', port=58496)","addr(ip='152.199.19.160', port=443)",10298,1620567377,1620567448
-1,1,"addr(ip='192.168.1.38', port=51868)","addr(ip='34.120.186.93', port=443)",0,1620567387,1620567448
-1,1,"addr(ip='192.168.1.38', port=51870)","addr(ip='34.120.186.93', port=443)",0,1620567387,1620567448
46,1,"addr(ip='192.168.1.38', port=51872)","addr(ip='34.120.186.93', port=443)",4093,1620567387,1620567458
61,2,"addr(ip='192.168.1.38', port=46302)","addr(ip='172.217.17.2', port=443)",4093,1620556020,1620567468
34,1,"addr(ip='192.168.1.38', port=38498)","addr(ip='52.113.194.132', port=443)",2729,1620567307,1620567468
33,1,"addr(ip='192.168.1.38', port=46302)","addr(ip='20.190.160.68', port=443)",2729,1620567307,1620567468
-1,1,"addr(ip='192.168.1.38', port=51874)","addr(ip='34.120.186.93', port=443)",0,1620567408,1620567468
238,2,"addr(ip='192.168.1.38', port=54489)",(),4054,1620567458,1620567468
29,1,"addr(ip='192.168.1.38', port=47382)","addr(ip='52.113.199.113', port=443)",2729,1620567307,1620567478
-1,1,"addr(ip='192.168.1.38', port=51876)","addr(ip='34.120.186.93', port=443)",0,1620567418,1620567478
52,1,"addr(ip='192.168.1.38', port=45308)","addr(ip='34.107.195.226', port=443)",4093,1620567418,1620567488
90,2,"addr(ip='192.168.1.38', port=55048)","addr(ip='142.250.201.66', port=443)",4093,1620552812,1620567498
-1,1,"addr(ip='192.168.1.38', port=55048)","addr(ip='91.189.92.40', port=443)",0,1620567488,1620567498
238,2,"addr(ip='192.168.1.38', port=47875)",(),4054,1620567579,1620567589
39,1,"addr(ip='192.168.1.38', port=59434)","addr(ip='54.209.43.145', port=443)",4093,1620567367,1620567599
48,1,"addr(ip='192.168.1.38', port=51108)","addr(ip='104.126.107.233', port=443)",4093,1620567599,1620567609
38,1,"addr(ip='192.168.1.38', port=58528)","addr(ip='35.174.210.7', port=443)",4093,1620567367,1620567659
31,1,"addr(ip='192.168.1.38', port=57890)","addr(ip='52.113.199.102', port=443)",2729,1620567539,1620567670
46,1,"addr(ip='192.168.1.38', port=51890)","addr(ip='34.120.186.93', port=443)",4093,1620567609,1620567680
46,1,"addr(ip='192.168.1.38', port=51892)","addr(ip='34.120.186.93', port=443)",4093,1620567619,1620567690
46,1,"addr(ip='192.168.1.38', port=51894)","addr(ip='34.120.186.93', port=443)",4093,1620567629,1620567700
115,2,"addr(ip='192.168.1.38', port=56797)","addr(ip='142.251.5.154', port=443)",4093,1620556697,1620567710
238,2,"addr(ip='192.168.1.38', port=56797)",(),4054,1620567700,1620567710
-1,1,"addr(ip='192.168.1.38', port=51896)","addr(ip='34.120.186.93', port=443)",0,1620567659,1620567720
46,2,"addr(ip='192.168.1.38', port=52043)","addr(ip='142.250.184.163', port=443)",4093,1620567690,1620567720
46,1,"addr(ip='192.168.1.38', port=51898)","addr(ip='34.120.186.93', port=443)",4093,1620567659,1620567730
48,1,"addr(ip='192.168.1.38', port=38166)","addr(ip='162.247.243.147', port=443)",4093,1620567659,1620567730
46,1,"addr(ip='192.168.1.38', port=51902)","addr(ip='34.120.186.93', port=443)",4093,1620567670,1620567740
70,1,"addr(ip='192.168.1.38', port=51906)","addr(ip='13.32.128.100', port=443)",4093,1620554388,1620567750
-1,1,"addr(ip='192.168.1.38', port=51906)","addr(ip='34.120.186.93', port=443)",0,1620567690,1620567750
-1,1,"addr(ip='192.168.1.38', port=51910)","addr(ip='34.120.186.93', port=443)",0,1620567700,1620567760
-1,1,"addr(ip='192.168.1.38', port=51908)","addr(ip='34.120.186.93', port=443)",0,1620567700,1620567760
-1,1,"addr(ip='192.168.1.38', port=51914)","addr(ip='34.120.186.93', port=443)",0,1620567720,1620567780
-1,1,"addr(ip='192.168.1.38', port=51916)","addr(ip='34.120.186.93', port=443)",0,1620567720,1620567791
-1,1,"addr(ip='192.168.1.38', port=51918)","addr(ip='34.120.186.93', port=443)",0,1620567740,1620567811
238,2,"addr(ip='192.168.1.38', port=42713)",(),4054,1620567821,1620567831
-1,1,"addr(ip='192.168.1.38', port=51920)","addr(ip='34.120.186.93', port=443)",0,1620567791,1620567851
52,1,"addr(ip='192.168.1.38', port=42182)","addr(ip='142.250.184.4', port=443)",4093,1620567841,1620567851
39,1,"addr(ip='192.168.1.38', port=51922)","addr(ip='35.169.187.184', port=443)",4093,1620555002,1620567861
-1,1,"addr(ip='192.168.1.38', port=51922)","addr(ip='34.120.186.93', port=443)",0,1620567801,1620567861
-1,1,"addr(ip='192.168.1.38', port=51924)","addr(ip='34.120.186.93', port=443)",0,1620567811,1620567871
48,2,"addr(ip='192.168.1.38', port=48077)","addr(ip='142.250.184.4', port=443)",4093,1620567841,1620567871
52,1,"addr(ip='192.168.1.38', port=51926)","addr(ip='35.169.187.184', port=443)",4093,1620555002,1620567882
-1,1,"addr(ip='192.168.1.38', port=51926)","addr(ip='34.120.186.93', port=443)",0,1620567821,1620567882
-1,1,"addr(ip='192.168.1.38', port=51928)","addr(ip='34.120.186.93', port=443)",0,1620567831,1620567892
-1,1,"addr(ip='192.168.1.38', port=51932)","addr(ip='34.120.186.93', port=443)",0,1620567851,1620567912
238,2,"addr(ip='192.168.1.38', port=58906)",(),4054,1620567942,1620567952
-1,1,"addr(ip='192.168.1.38', port=51934)","addr(ip='34.120.186.93', port=443)",0,1620567902,1620567962
-1,1,"addr(ip='192.168.1.38', port=45368)","addr(ip='34.107.195.226', port=443)",0,1620567922,1620567982
-1,1,"addr(ip='192.168.1.38', port=47328)","addr(ip='34.122.121.32', port=80)",0,1620567982,1620567992
-1,1,"addr(ip='192.168.1.38', port=51940)","addr(ip='34.120.186.93', port=443)",0,1620567952,1620568013
38,1,"addr(ip='192.168.1.38', port=51936)","addr(ip='52.45.168.5', port=443)",4093,1620567609,1620568023
39,1,"addr(ip='192.168.1.38', port=58554)","addr(ip='35.174.210.7', port=443)",4093,1620567609,1620568023
31,1,"addr(ip='192.168.1.38', port=34716)","addr(ip='52.114.92.98', port=443)",2729,1620567710,1620568023
-1,1,"addr(ip='192.168.1.38', port=51946)","addr(ip='34.120.186.93', port=443)",0,1620567972,1620568033
-1,1,"addr(ip='192.168.1.38', port=51944)","addr(ip='34.120.186.93', port=443)",0,1620567972,1620568033
46,1,"addr(ip='192.168.1.38', port=51948)","addr(ip='34.120.186.93', port=443)",4093,1620567972,1620568043
-1,1,"addr(ip='192.168.1.38', port=51952)","addr(ip='34.120.186.93', port=443)",0,1620567982,1620568043
46,1,"addr(ip='192.168.1.38', port=51954)","addr(ip='34.120.186.93', port=443)",4093,1620567982,1620568053
52,2,"addr(ip='192.168.1.38', port=57386)","addr(ip='216.58.209.68', port=443)",4093,1620568023,1620568053
-1,1,"addr(ip='192.168.1.38', port=51956)","addr(ip='34.120.186.93', port=443)",0,1620568003,1620568063
-1,1,"addr(ip='192.168.1.38', port=51958)","addr(ip='34.120.186.93', port=443)",0,1620568013,1620568073
-1,1,"addr(ip='192.168.1.38', port=51960)","addr(ip='34.120.186.93', port=443)",0,1620568023,1620568083
-1,1,"addr(ip='192.168.1.38', port=44346)","addr(ip='162.247.243.146', port=443)",0,1620568023,1620568083
-1,1,"addr(ip='192.168.1.38', port=51962)","addr(ip='34.120.186.93', port=443)",0,1620568023,1620568083
46,1,"addr(ip='192.168.1.38', port=51974)","addr(ip='34.120.186.93', port=443)",4093,1620568033,1620568104
-1,1,"addr(ip='192.168.1.38', port=51976)","addr(ip='104.126.46.166', port=80)",0,1620561154,1620568114
-1,1,"addr(ip='192.168.1.38', port=51976)","addr(ip='34.120.186.93', port=443)",0,1620568053,1620568114
46,1,"addr(ip='192.168.1.38', port=51978)","addr(ip='34.120.186.93', port=443)",4093,1620568073,1620568144
46,1,"addr(ip='192.168.1.38', port=51980)","addr(ip='34.120.186.93', port=443)",4093,1620568093,1620568164
46,1,"addr(ip='192.168.1.38', port=51982)","addr(ip='34.120.186.93', port=443)",4093,1620568104,1620568174
31,1,"addr(ip='192.168.1.38', port=59766)","addr(ip='52.113.199.100', port=443)",2729,1620568023,1620568194
52,1,"addr(ip='192.168.1.38', port=45416)","addr(ip='34.107.195.226', port=443)",4093,1620568124,1620568194
46,1,"addr(ip='192.168.1.38', port=51984)","addr(ip='34.120.186.93', port=443)",4093,1620568124,1620568194
38,1,"addr(ip='192.168.1.38', port=34666)","addr(ip='52.204.144.45', port=443)",4093,1620568023,1620568265
46,1,"addr(ip='192.168.1.38', port=51988)","addr(ip='34.120.186.93', port=443)",4093,1620568204,1620568275
-1,1,"addr(ip='192.168.1.38', port=45420)","addr(ip='34.107.195.226', port=443)",0,1620568214,1620568275
-1,1,"addr(ip='192.168.1.38', port=34966)","addr(ip='216.58.209.74', port=443)",0,1620568225,1620568285
-1,1,"addr(ip='192.168.1.38', port=34364)","addr(ip='142.250.200.138', port=443)",0,1620568225,1620568285
-1,1,"addr(ip='192.168.1.38', port=51992)","addr(ip='34.120.186.93', port=443)",0,1620568225,1620568285
-1,1,"addr(ip='192.168.1.38', port=55326)","addr(ip='142.250.200.77', port=443)",0,1620568225,1620568285
-1,1,"addr(ip='192.168.1.38', port=34970)","addr(ip='216.58.209.74', port=443)",0,1620568225,1620568295
-1,1,"addr(ip='192.168.1.38', port=34974)","addr(ip='216.58.209.74', port=443)",0,1620568235,1620568295
-1,1,"addr(ip='192.168.1.38', port=47404)","addr(ip='34.122.121.32', port=80)",0,1620568285,1620568305
-1,1,"addr(ip='192.168.1.38', port=45444)","addr(ip='34.107.195.226', port=443)",0,1620568255,1620568315
87,2,"addr(ip='192.168.1.38', port=45448)","addr(ip='142.250.178.162', port=443)",4093,1620554277,1620568325
39,1,"addr(ip='192.168.1.38', port=48842)","addr(ip='54.173.95.250', port=443)",4093,1620568023,1620568325
-1,1,"addr(ip='192.168.1.38', port=45448)","addr(ip='34.107.195.226', port=443)",0,1620568265,1620568325
46,2,"addr(ip='192.168.1.38', port=53088)","addr(ip='142.250.201.78', port=443)",4093,1620568305,1620568335
34,1,"addr(ip='192.168.1.38', port=56116)","addr(ip='140.82.112.25', port=443)",4093,1620566320,1620568366
-1,1,"addr(ip='192.168.1.38', port=54164)","addr(ip='216.58.215.170', port=443)",0,1620568305,1620568366
-1,1,"addr(ip='192.168.1.38', port=32854)","addr(ip='216.58.215.138', port=443)",0,1620568305,1620568366
31,1,"addr(ip='192.168.1.38', port=47556)","addr(ip='52.113.199.113', port=443)",2729,1620568255,1620568396
48,2,"addr(ip='192.168.1.38', port=60344)","addr(ip='142.250.201.68', port=443)",4093,1620568386,1620568416
32,1,"addr(ip='192.168.1.38', port=38688)","addr(ip='52.113.194.132', port=443)",2729,1620568346,1620568466
39,1,"addr(ip='192.168.1.38', port=47342)","addr(ip='23.21.170.170', port=443)",4093,1620568265,1620568507
-1,1,"addr(ip='192.168.1.38', port=38310)","addr(ip='162.247.243.147', port=443)",0,1620568446,1620568507
38,1,"addr(ip='192.168.1.38', port=48896)","addr(ip='54.173.95.250', port=443)",4093,1620568265,1620568567
46,2,"addr(ip='192.168.1.38', port=41540)","addr(ip='172.217.168.174', port=443)",4093,1620568618,1620568648
238,2,"addr(ip='192.168.1.38', port=44233)",(),4054,1620568658,1620568668
-1,1,"addr(ip='192.168.1.38', port=59194)","addr(ip='172.217.168.174', port=443)",0,1620568618,1620568688
47,1,"addr(ip='192.168.1.38', port=51278)","addr(ip='104.126.107.233', port=443)",4093,1620568678,1620568688
31,1,"addr(ip='192.168.1.38', port=47582)","addr(ip='52.113.199.104', port=443)",2729,1620560065,1620568738
31,1,"addr(ip='192.168.1.38', port=47582)","addr(ip='52.113.199.113', port=443)",2729,1620568436,1620568738
39,1,"addr(ip='192.168.1.38', port=55938)","addr(ip='52.72.43.177', port=443)",4093,1620568507,1620568738
238,2,"addr(ip='192.168.1.38', port=35200)",(),4054,1620568779,1620568789
46,1,"addr(ip='192.168.1.38', port=44436)","addr(ip='162.247.243.146', port=443)",4093,1620568738,1620568809
125,2,"addr(ip='192.168.1.38', port=45246)",(),4054,1620556898,1620568869
48,1,"addr(ip='192.168.1.38', port=45246)","addr(ip='216.58.209.68', port=443)",4093,1620568859,1620568869
47,2,"addr(ip='192.168.1.38', port=49962)","addr(ip='216.58.209.68', port=443)",4093,1620568859,1620568889
238,2,"addr(ip='192.168.1.38', port=52284)",(),4054,1620568900,1620568910
38,1,"addr(ip='192.168.1.38', port=53030)","addr(ip='54.85.240.191', port=443)",4093,1620568567,1620568920
31,1,"addr(ip='192.168.1.38', port=46488)","addr(ip='52.113.199.101', port=443)",2729,1620568749,1620568920
46,2,"addr(ip='192.168.1.38', port=36263)","addr(ip='142.250.200.138', port=443)",4093,1620568910,1620568940
48,2,"addr(ip='192.168.1.38', port=52465)","addr(ip='142.250.185.3', port=443)",4093,1620568930,1620568950
-1,1,"addr(ip='192.168.1.38', port=55748)","addr(ip='35.232.111.17', port=80)",0,1620568900,1620568960
-1,1,"addr(ip='192.168.1.38', port=34434)","addr(ip='142.250.200.138', port=443)",0,1620568910,1620568970
47,1,"addr(ip='192.168.1.38', port=52070)","addr(ip='34.120.186.93', port=443)",4093,1620568910,1620568980
47,1,"addr(ip='192.168.1.38', port=52072)","addr(ip='34.120.186.93', port=443)",4093,1620568920,1620568990
-1,1,"addr(ip='192.168.1.38', port=41422)","addr(ip='142.250.185.3', port=443)",0,1620568930,1620568990
-1,1,"addr(ip='192.168.1.38', port=52078)","addr(ip='34.120.186.93', port=443)",0,1620568940,1620569000
46,2,"addr(ip='192.168.1.38', port=38656)","addr(ip='216.58.209.68', port=443)",4093,1620568980,1620569011
47,2,"addr(ip='192.168.1.38', port=40337)","addr(ip='142.250.184.174', port=443)",4093,1620568980,1620569011
46,1,"addr(ip='192.168.1.38', port=52084)","addr(ip='34.120.186.93', port=443)",4093,1620568950,1620569021
-1,1,"addr(ip='192.168.1.38', port=52086)","addr(ip='34.120.186.93', port=443)",0,1620568960,1620569021
46,1,"addr(ip='192.168.1.38', port=52088)","addr(ip='34.120.186.93', port=443)",4093,1620568960,1620569031
50,2,"addr(ip='192.168.1.38', port=36336)","addr(ip='172.217.168.163', port=443)",4093,1620569000,1620569031
238,2,"addr(ip='192.168.1.38', port=38881)",(),4054,1620569021,1620569031
39,1,"addr(ip='192.168.1.38', port=33612)","addr(ip='52.20.51.107', port=443)",4093,1620568749,1620569041
-1,1,"addr(ip='192.168.1.38', port=44534)","addr(ip='142.250.184.174', port=443)",0,1620568980,1620569041
-1,1,"addr(ip='192.168.1.38', port=52092)","addr(ip='34.120.186.93', port=443)",0,1620568980,1620569041
-1,1,"addr(ip='192.168.1.38', port=38954)","addr(ip='172.217.168.163', port=443)",0,1620569000,1620569061
-1,1,"addr(ip='192.168.1.38', port=52102)","addr(ip='34.120.186.93', port=443)",0,1620569000,1620569061
-1,1,"addr(ip='192.168.1.38', port=52098)","addr(ip='34.120.186.93', port=443)",0,1620569000,1620569061
33,1,"addr(ip='192.168.1.38', port=58944)","addr(ip='20.190.160.9', port=443)",2729,1620568950,1620569071
48,1,"addr(ip='192.168.1.38', port=52104)","addr(ip='34.120.186.93', port=443)",4093,1620569000,1620569071
